ID,RiskScore
229,38.06844515367566
230,37.913762343480364
231,54.505782283598855
232,54.35068300494084
233,57.1702739150847
234,74.83576069697894
235,45.56719292072689
236,29.197944733374804
237,53.38582491117495
238,66.18649500606939
239,28.54476669518145
240,63.64755781276635
241,64.49779632366717
242,46.312944496511996
243,64.12624686847073
244,65.99031827852801
245,66.75294219406948
246,20.080926569372416
247,39.805059584673074
248,77.77982674822323
249,21.94155688287722
250,64.79201322263839
251,31.189173216046278
252,47.83740025960995
253,49.226091013463524
254,54.44138875566038
255,32.42319815394523
256,56.32782749839464
257,69.97342591071461
258,64.37161185385037
259,37.83735748890341
260,49.924338698967134
261,50.99423747436792
262,26.715142402348008
263,74.08409473317182
264,59.565254915481866
265,24.828055235228156
266,42.17822606872075
267,24.441321095784822
268,65.65789176703773
269,71.15291042175588
270,67.01318815249756
271,75.80178041330724
272,28.76389156304277
273,48.24971343526649
274,26.857414183968167
275,40.42235351879051
276,60.18360256817963
277,33.03342207116332
278,62.81928980578961
279,25.576571365763968
280,62.750448889364954
281,61.52611977501215
282,65.1390743581329
283,57.76000624054459
284,32.22381171467878
285,27.231829790329897
286,29.846432671390954
287,69.40098257175113
288,56.30135717416123
289,33.35812920983924
290,62.00541418602964
291,38.742109569076064
292,55.608741988708914
293,70.55528300672242
294,31.14957686918399
295,68.66323273549398
296,69.2554925174877
297,28.794591749498863
298,35.15824369534353
299,69.39907715103635
300,50.447452203950526
301,67.82163380762046
302,50.80968072594031
303,34.44585065748384
304,60.2784094750624
305,23.613766585072128
306,37.42065059786232
307,68.14270093574096
308,57.02629314734652
309,30.72536849861351
310,69.78373964518421
311,59.251526185243954
312,54.985135092735256
313,44.75626315964468
314,66.02259938951946
315,75.40804631032873
316,38.51625319346204
317,35.53359102858789
318,63.83297623408602
319,32.846694842429855
320,26.637891899709334
321,34.5713423934226
322,70.01799103556458
323,66.47772705070793
324,86.90368884283006
325,32.03861728841671
326,70.9761722625849
327,31.524923735884478
328,42.49245850467347
329,27.184624478533742
330,51.843750426783764
331,79.48206586902117
332,21.605248216530732
333,68.92951153265099
334,61.536119720663216
335,62.18270672099835
336,56.10144704854849
337,30.8852747646853
338,36.70713171922122
339,50.353128528767066
340,73.3244655735551
341,71.68179441609557
342,68.62062056713945
343,64.8165387920232
344,34.642011780057736
345,29.457815797212056
346,43.90411692344575
347,39.79880574648429
348,38.26285560694825
349,25.581785718371886
350,43.82106168723338
351,32.892137706957655
352,61.648027463586786
353,27.08346509404416
354,29.996691314619532
355,31.658434749220525
356,21.02057879085651
357,27.201211168990284
358,29.682430432772705
359,69.98096012430821
360,29.1837117468478
361,24.44976748250649
362,33.38728548892717
363,61.08842126514529
364,52.74056044425124
365,56.39368941823429
366,55.91434522890696
367,33.45310522285012
368,64.75785978620652
369,42.93124910352488
370,36.21361446313112
371,27.974003503271266
372,33.24553592729771
373,68.07298422268425
374,58.69345598616846
375,36.02423456668886
376,25.405520848864093
377,62.55065498166497
378,49.9515051909126
379,67.4998830266926
380,33.31528154916338
381,29.212902529103168
382,63.95992838439319
383,65.44460445148894
384,53.43978129414726
385,64.80965044180465
386,23.339538672631733
387,34.57823547549162
388,60.33469338143649
389,33.29665711064937
390,67.7421708775908
391,67.64626086214797
392,63.265970477568494
393,39.037647001807244
394,71.33747296179433
395,63.846153658697304
396,30.526559281412116
397,27.51279607958267
398,59.45896159982613
399,28.95009976852534
400,57.794797647016175
401,69.43443240888789
402,24.378804728229355
403,66.4497306294634
404,62.93706843021911
405,54.091146690378544
406,26.993798749493497
407,62.85496429835728
408,51.674418966315315
409,33.81442455276092
410,36.93650488382127
411,40.453600923259636
412,29.244008736809427
413,31.9789859474297
414,60.958055087708544
415,43.42987784488884
416,46.56686650451798
417,38.621790473199354
418,27.39270094277625
419,53.60689603971769
420,23.17755317349407
421,40.553771988804215
422,33.15817906091738
423,62.582731330342256
424,26.824975361246327
425,54.10164433136925
426,30.01135160624487
427,35.95067746619464
428,58.845643901803726
429,33.18745940410928
430,65.68764462191947
431,32.66115876300919
432,67.50425100496871
433,65.54204874552212
434,66.30072790670198
435,60.484498299369314
436,27.69033862528446
437,65.67342925317921
438,38.80626461839537
439,53.8263810588655
440,71.77799316819812
441,29.982054637586128
442,67.8406330721346
443,58.90990230180296
444,70.3668889820854
445,68.22590740744144
446,67.25879239224616
447,42.5925406931964
448,66.67570180782046
449,72.66219841848435
450,68.43987341022716
451,74.19173605304502
452,28.225955902044603
453,61.67112381077903
454,61.044555456932805
455,37.781897329252395
456,39.759570543826534
457,61.68400360842739
458,36.692034510687556
459,59.83002098527493
460,34.77312914505363
461,36.47076114928937
462,26.1078148552362
463,53.78788718203302
464,24.209878699660088
465,41.01086058676896
466,28.711562792713316
467,64.39627039129374
468,40.07200364281421
469,73.36229194992895
470,61.88655139619265
471,67.74633065603528
472,36.72226123256671
473,31.869987598404112
474,27.062359998026885
475,63.05288397076697
476,26.59343525962591
477,71.00252215327973
478,22.942335460313963
479,61.525968399540126
480,60.5564357139769
481,39.28705215980127
482,71.85179654279975
483,37.180868808284835
484,32.12667220733131
485,48.439231709746345
486,70.50622552279545
487,37.624153673565196
488,73.56957814566663
489,24.553797018595546
490,68.07689176712016
491,35.01164989204443
492,66.18892483895876
493,32.95887179874903
494,68.53757444035723
495,34.30433860530019
496,81.08433997503269
497,66.78850738865764
498,51.39107072531358
499,28.578903328483015
500,46.75044315573823
501,40.195750622836115
502,71.59203272368558
503,25.72104651539459
504,34.771055681042135
505,51.963570439021346
506,51.10124216935385
507,71.54078208794952
508,28.011864519298065
509,72.22421299167807
510,45.780294710451216
511,51.4432107600066
512,25.48883353132504
513,81.82886105710783
514,62.22328583753623
515,33.25392536330633
516,42.979172526441594
517,38.72686218647228
518,37.29287972991183
519,42.783637676746274
520,70.55235561720664
521,73.47833977016964
522,69.29624334907572
523,27.062790603920956
524,47.81666184892667
525,68.65539649257518
526,48.83125490506393
527,59.47562771312142
528,22.434576630214483
529,39.018647630486406
530,28.885457439442558
531,23.127636872449553
532,48.328338251754616
533,59.82889043058184
534,64.14014756527295
535,32.1898443165822
536,60.8484119049971
537,74.85403254457832
538,65.26218858969179
539,72.40511300821458
540,61.75460075498692
541,35.48790290799972
542,75.29511496792321
543,52.946766862492474
544,63.34616579592504
545,76.63641306070362
546,72.15082136082442
547,53.57790555295778
548,61.2185058979624
549,60.98243988624862
550,38.480292743084554
551,36.109172796926345
552,58.070867735188
553,30.827256212587596
554,73.8215487606507
555,55.57958212857143
556,46.69788221260491
557,36.789442467692794
558,67.49876897804563
559,43.44390438946799
560,36.26255599004455
561,67.28181987053685
562,73.42239307583107
563,65.69665998034932
564,29.180516799514475
565,77.25878452034846
566,48.691601434728156
567,41.834017134930725
568,56.77243340761472
569,33.695104311544334
570,72.92103761153618
571,31.126392603815226
572,70.0407115350445
573,58.18122463692562
574,36.35760277098401
575,34.13419251760967
576,49.18455098719358
577,23.73667111444383
578,56.597110364419635
579,28.23722306819979
580,27.648667822639627
581,29.916687851212764
582,71.74022621509653
583,51.62535890995695
584,38.81293152583819
585,31.151411208903518
586,67.40243661940721
587,33.609643406447006
588,40.96045930199704
589,32.960936303443894
590,64.06191128411827
591,42.069452199447674
592,76.20722681275394
593,60.06445619297703
594,62.67648738085203
595,27.889910148814884
596,67.01890409223518
597,37.29920700260053
598,52.96424198098159
599,63.12921982475872
600,35.33584090584039
601,67.19379841513471
602,61.35473637900487
603,73.43771475546934
604,68.93177304924323
605,39.163775001533956
606,38.64786336761969
607,66.51904836561377
608,33.49115797461173
609,26.63536693112241
610,67.98044275531052
611,42.44282402263073
612,36.37159620483156
613,53.561909563019256
614,31.8208981965236
615,35.78062453216926
616,29.76371419317283
617,28.04486917731069
618,43.5798456915777
619,31.976185500451518
620,36.16472411072839
621,55.64708313907643
622,64.25442057673375
623,68.47531130745723
624,27.697875680029558
625,74.97139300614246
626,58.870613878549996
627,65.06816770077897
628,76.30111981313296
629,35.15839339245628
630,31.85726032847314
631,37.37475017547613
632,68.16912864250337
633,33.28268741866689
634,31.35623996729909
635,42.31828966224468
636,45.16238329242429
637,68.61434384864205
638,29.06389948464976
639,76.9375196138078
640,70.76546055739693
641,36.45943737297182
642,36.068570570816775
643,68.76843617684844
644,65.4276208164788
645,28.091203832490418
646,68.25788754548196
647,58.2006730579164
648,54.894327589802586
649,79.73345908943486
650,32.86628800821768
651,29.73039830357579
652,22.774133882222955
653,33.205778787581686
654,33.52290957388027
655,39.14049794151656
656,27.819575255395563
657,76.01526516300773
658,31.100179516532233
659,37.208165881271704
660,37.47421570215858
661,23.307585784107403
662,25.47321020029903
663,31.325459698715136
664,52.176542453216186
665,70.8494367544198
666,27.113207862769794
667,42.979214483905636
668,52.15712948902688
669,34.03064911831242
670,30.166534332862568
671,31.82483475574477
672,25.71838172696359
673,31.146143263403836
674,31.09145966804124
675,73.04851351772729
676,58.71026520914107
677,33.79084393962386
678,36.99361099847018
679,74.73631125125436
680,64.5486788105941
681,37.97916761014183
682,34.84910344779988
683,47.77283855887178
684,27.47181023652209
685,54.47367410921657
686,67.00569394997528
687,36.36532081036227
688,75.31693503009915
689,61.33285971228029
690,33.83804209642273
691,64.15715167834723
692,54.74520291220144
693,47.627976766306844
694,24.26928618091607
695,71.53621108829344
696,61.164215723012795
697,68.22887635448338
698,71.4283756694777
699,47.09919267914083
700,58.26877209231075
701,37.086192839277075
702,27.50095537640226
703,31.912443216243563
704,25.80561776133061
705,26.988568280581582
706,40.83906159701126
707,70.3688201562687
708,57.272047901210414
709,43.7514189130817
710,65.49160391284038
711,62.617631375344295
712,33.19180813504067
713,70.95272437081728
714,70.83479969560038
715,22.177621091700924
716,27.713403714050337
717,62.90681595967915
718,37.65199894620963
719,43.18242651766491
720,63.513420820433474
721,65.81948755067157
722,26.65090351456225
723,29.779113713428565
724,60.23500519247219
725,35.52617609395881
726,29.84126592499668
727,51.065546212151
728,69.77260758325691
729,29.724324692424837
730,43.99283417329943
731,51.57719351764104
732,32.30048453840778
733,38.41856223198355
734,52.43694221474848
735,25.888245380333537
736,62.297773359099494
737,49.20027269471771
738,40.07645672130157
739,26.685700600847696
740,29.371987253580805
741,67.71463168093548
742,51.31475495813762
743,49.20255754493751
744,31.978059558255282
745,56.91263797960102
746,68.20004136267941
747,59.55215482498138
748,32.74116513034615
749,41.70846637902589
750,69.78746178011568
751,51.194285202050914
752,80.6497695185018
753,55.32518900146826
754,47.99909728497407
755,51.66437949198691
756,24.839886444493057
757,71.2671405562283
758,67.35467204716818
759,59.848478121736925
760,32.92674400213103
761,41.393609152563364
762,44.91009047342328
763,39.41108585650471
764,67.82638726300792
765,70.08432717452362
766,27.90093392270729
767,85.03106107104615
768,25.88503094369363
769,49.692095688030605
770,32.39604917861152
771,73.50760875418982
772,64.47949039062209
773,25.992448733307196
774,29.64940230802125
775,40.03956159252906
776,37.46197442295081
777,28.906968379689147
778,34.071256622465356
779,30.968219284973927
780,50.80092688565591
781,55.25582496561883
782,71.62933656030599
783,71.62309191616882
784,36.677624712012786
785,27.450316767844914
786,61.6592505012986
787,67.17776588008607
788,63.62959899584931
789,43.413951118398465
790,65.86538943850563
791,28.10161238607656
792,33.04757686212478
793,35.84619651880482
794,75.46874858651647
795,35.18164759119014
796,43.235569473291406
797,32.35475771992419
798,73.98880165835963
799,63.70587432848337
800,68.66956980483114
801,45.68251185406545
802,25.56946477414397
803,57.32621108135446
804,68.85622581068462
805,64.77718922765139
806,67.36946780295548
807,61.97450827278347
808,66.9521272953218
809,54.57928757063553
810,73.81371919801296
811,58.2799456152995
812,26.67748526675217
813,73.95847795111455
814,47.01911120179379
815,75.72174600168672
816,24.46046437010534
817,59.415768483933014
818,69.05618942248672
819,32.69548360522182
820,34.67102844752744
821,57.9145561561219
822,39.775774624002686
823,63.1422930457136
824,73.3358429717013
825,82.57822440331054
826,44.11149413282242
827,32.57802480636147
828,25.927574438813757
829,35.55894893820861
830,29.03073001432336
831,66.61370021921165
832,43.225252641893306
833,55.873020016832925
834,34.72790615686566
835,62.00996226946422
836,28.26646717546152
837,35.409329986309764
838,31.080792979849054
839,58.251254788731856
840,71.8913943427061
841,65.76621626223601
842,69.22582443694836
843,51.97368659426869
844,81.96590457020234
845,48.01343261777923
846,43.83998296101566
847,29.060110051128916
848,66.63522559854047
849,40.13401449208493
850,34.64661979043872
851,60.99929465766853
852,50.44360964623357
853,28.109411824735254
854,33.856149814073724
855,29.31988605945433
856,59.30418735465398
857,25.403403473226657
858,32.164957077095465
859,67.38274882934992
860,32.63361448464341
861,52.242622375621394
862,41.96967477046212
863,25.07762190617742
864,27.622746240027325
865,47.641126243734575
866,74.49971729769554
867,30.237597567231944
868,36.7032327066447
869,63.03249688201641
870,27.4841975756039
871,29.333957940424796
872,46.53657041379429
873,53.96372517515914
874,24.336492473144254
875,71.03221722028584
876,30.735554436561305
877,34.056026282727274
878,36.58282287818247
879,27.72124360954182
880,29.26067420325603
881,28.285536251298893
882,76.54267319706575
883,34.01336549136468
884,43.82219497806862
885,28.259440641093498
886,57.6617118150327
887,58.929925791037306
888,74.58650056247549
889,66.59200812248748
890,28.816811486011247
891,30.45819633258107
892,72.04986471314523
893,34.20889560140076
894,37.978757537442696
895,22.27193927218435
896,43.65432351327256
897,51.12790764267509
898,52.40138828247163
899,72.21408880690991
900,29.45597174941314
901,72.88638105043349
902,75.68375643871951
903,72.7112138923354
904,63.10516303544141
905,78.4563193278647
906,42.397123158653955
907,68.67382214623323
908,59.534660101134826
909,58.30441104904692
910,44.156017860671724
911,72.0210141193501
912,75.41030227217877
913,66.48545215352468
914,30.523056508438437
915,48.49118715941814
916,62.06928034378092
917,56.156520498554364
918,25.028647183302652
919,36.90634214697778
920,23.85762374991595
921,30.721865846752834
922,52.04967086391643
923,39.09305387871772
924,68.25033757809686
925,76.57805168522331
926,64.21764062212168
927,39.64446299282565
928,48.42851737137464
929,25.265676563076077
930,32.9939585123941
931,30.229819410846034
932,28.57780626795663
933,50.449142746271306
934,33.97617177460111
935,55.31774938532925
936,68.76193025233708
937,23.998117305701182
938,62.74063372070341
939,59.541839038405975
940,59.82279214801932
941,37.26797896017936
942,38.9335819998473
943,68.74734692727114
944,28.798105582050134
945,65.12169718935401
946,34.08397048053061
947,60.47089885026775
948,44.46639617697811
949,35.46900877165085
950,31.230512726497288
951,51.2328407079734
952,53.96273505373134
953,61.11390913822771
954,38.207379864337256
955,85.6401198915301
956,65.88110691347902
957,52.779179935836176
958,43.14962766432989
959,31.816740120982704
960,35.211795812395124
961,41.4437675377495
962,26.15356047993205
963,67.70454131976105
964,54.40039709345347
965,37.18807610966686
966,32.15901152165076
967,68.61942398614597
968,26.668741673427444
969,22.78963428023019
970,64.90348998076603
971,33.01101954715149
972,28.06226077752514
973,52.28607912020163
974,35.94917374475691
975,32.865647703353595
976,70.2094748715557
977,67.83021753022798
978,65.80691858763092
979,30.918007453606297
980,55.78325473827069
981,27.410880123322805
982,63.61713181244738
983,30.494423110760348
984,52.59915575682415
985,49.73087130455506
986,31.22801552762371
987,69.85927246357541
988,27.032309132523068
989,69.77048179051998
990,31.677753096194706
991,58.04562807787434
992,31.236338345559417
993,30.42698759955586
994,70.40698561525762
995,23.366932064119702
996,47.911326957046384
997,24.082170682977512
998,77.17353526316938
999,32.05242146512537
1000,29.90546917249432
1001,68.85432102044702
1002,32.113066122778356
1003,63.12333634580253
1004,65.22823152320166
1005,23.253918586769956
1006,74.11616470551861
1007,36.3450602274113
1008,67.57456065058014
1009,29.935986914546127
1010,79.18996176535447
1011,27.922358638610433
1012,29.091869419132824
1013,74.28623342135079
1014,40.913644496465004
1015,71.56541108979572
1016,37.89873859895889
1017,45.67488263557796
1018,29.50846744602378
1019,69.91424638325437
1020,25.358518109509554
1021,38.99387324002202
1022,40.69882772835766
1023,64.13909053217971
1024,65.87579224973219
1025,28.131705426490875
1026,34.8993924421246
1027,33.31328936388224
1028,21.47131298706295
1029,30.212656023719138
1030,64.82360121667391
1031,30.47586545621818
1032,37.91170982770185
1033,32.17948686889858
1034,31.799822884549346
1035,69.8646854076343
1036,68.94538151189768
1037,67.28749366284433
1038,54.92699220679943
1039,67.74999052141739
1040,59.01588073717359
1041,26.22208544383581
1042,65.22039743523078
1043,72.38917662293514
1044,25.777443344206862
1045,66.13857383209938
1046,36.37146940914061
1047,36.50938700060401
1048,53.814464136173896
1049,28.541915716243533
1050,32.594581111067946
1051,66.67292770513868
1052,40.57110804652016
1053,59.119625534488094
1054,68.19994956895422
1055,38.046164979791996
1056,30.207398443080045
1057,30.100592446010065
1058,63.61533564426946
1059,29.931593516504652
1060,63.04548416423195
1061,61.58294878156943
1062,68.01879682303172
1063,57.048059569668474
1064,34.66213458633083
1065,66.74212303601941
1066,54.9395321523549
1067,43.15648986527004
1068,33.42355518475283
1069,36.030360441403985
1070,51.984764412030735
1071,23.120189977673274
1072,45.855738097006295
1073,30.830357227456684
1074,63.24192036495506
1075,36.00865917839303
1076,72.99887373416763
1077,39.875338239492436
1078,57.923839603327224
1079,53.91810606893897
1080,27.95310109628291
1081,31.399476156646966
1082,28.906760970209973
1083,72.8502780618159
1084,63.412627258048325
1085,26.196588331196416
1086,34.98936045928695
1087,64.6864595330669
1088,30.723144031850836
1089,38.45473837599904
1090,28.519095466512127
1091,73.42749035415602
1092,65.52404294829671
1093,28.991566336578728
1094,33.13739494097512
1095,70.9600510928403
1096,36.79653567793147
1097,70.02121247392397
1098,65.81217718252121
1099,73.70302879684327
1100,25.53729563095615
1101,24.915333527533907
1102,60.77545156036872
1103,26.768862297329704
1104,62.89514533047092
1105,39.04096450448449
1106,65.75785757268602
1107,63.26793597448401
1108,23.227776897519654
1109,60.54992958039474
1110,48.378434385564205
1111,40.89561452285766
1112,59.14593573339918
1113,32.13201097647663
1114,63.00950240327674
1115,56.53635150984476
1116,53.767056729023224
1117,36.16100830013831
1118,67.23972111480298
1119,33.11425676796815
1120,37.867815916784934
1121,34.08757286060272
1122,32.961581914675925
1123,36.26607065370164
1124,64.85403936193192
1125,27.271634500006705
1126,63.846440328250644
1127,61.114648942073664
1128,40.68836822987763
1129,37.44041084131646
1130,65.07615449123395
1131,78.03741807360679
1132,35.22444699189183
1133,36.14627352913044
1134,65.23320041934097
1135,46.22711076512041
1136,45.36099048935667
1137,45.709843704474494
1138,56.823969238949324
1139,37.47351049595063
1140,43.08495686910053
1141,57.10430165474755
1142,69.70012510302404
1143,22.476679039306745
1144,65.15759137250731
1145,67.61373536865881
1146,33.87816268006804
1147,47.44814189590838
1148,35.149076813849135
1149,66.71762581263393
1150,28.40571497552372
1151,39.028481332601345
1152,33.047252383264
1153,63.08077355303599
1154,33.66075431214161
1155,31.346378521402293
1156,30.90123139537459
1157,66.85396585933607
1158,73.57808642816443
1159,69.4863307773017
1160,26.600333378160574
1161,61.79514549272961
1162,72.53772103692087
1163,28.409909837485387
1164,65.05964156834924
1165,62.89740287270212
1166,71.78629386605022
1167,65.81294773410809
1168,39.19065576535401
1169,54.38037055135398
1170,25.690399534646424
1171,71.51340368459344
1172,29.658170392558382
1173,59.994178232049556
1174,65.0216637346973
1175,56.912098983545945
1176,65.40159568118517
1177,62.56813382506166
1178,34.787523890900815
1179,26.55034874224718
1180,34.793040464794636
1181,67.61782586339227
1182,41.831732641589994
1183,30.369119097742598
1184,38.190241454225934
1185,33.72011767930114
1186,66.67695311111467
1187,56.141491990377475
1188,26.08073313801659
1189,26.671630040616925
1190,26.457471016416704
1191,46.50500843098162
1192,46.903780179271244
1193,34.78433050025449
1194,48.93139530763507
1195,39.80003555470509
1196,30.022315953523197
1197,63.98629189603144
1198,33.376031523412394
1199,58.10624901569093
1200,63.476181959751344
1201,36.45598159334293
1202,74.84122030791629
1203,55.4643830649588
1204,64.45982143332219
1205,29.06358320468094
1206,31.553185395319353
1207,54.98595429003167
1208,40.60370861308594
1209,60.49594539595545
1210,61.0832756545041
1211,50.08599302484209
1212,77.69213165497132
1213,48.46496948767176
1214,70.47464442839521
1215,62.1852029889036
1216,25.137544676284882
1217,55.70733567790339
1218,31.547975082593236
1219,60.3719933592815
1220,48.670298295874645
1221,38.721061126478084
1222,33.86550090629186
1223,37.76494274810485
1224,33.073311323261905
1225,57.168410585009646
1226,70.83805183663715
1227,63.22933841986859
1228,50.76906799820466
1229,64.70228667038944
1230,50.12572201034607
1231,25.553896278927667
1232,50.73538790363435
1233,58.916815117771726
1234,66.68537749945753
1235,39.355505833610636
1236,75.01268245638687
1237,56.04816007724285
1238,48.02099078883014
1239,31.699594041685977
1240,34.37255746932256
1241,67.6754863512863
1242,32.51775995042216
1243,34.03937507816443
1244,51.6754001154632
1245,54.71974786367508
1246,72.48142665792874
1247,46.446504290631125
1248,72.45148873628814
1249,29.181166468041067
1250,46.56148846995396
1251,29.50020058107669
1252,29.713191966648374
1253,27.941976254246214
1254,73.26019222705236
1255,57.97005825362024
1256,52.16402967123413
1257,67.92256980357372
1258,69.36227651835442
1259,71.19966399055967
1260,65.46259769769546
1261,29.974316587768445
1262,30.455777728808084
1263,75.62327814390633
1264,22.457900771719963
1265,60.467068454898836
1266,30.877260435338542
1267,66.36310895653537
1268,28.119374628272723
1269,68.37991164740033
1270,49.7726383543223
1271,38.7630415873786
1272,40.75166044894705
1273,37.88661213733052
1274,67.73042730798112
1275,66.73199589223728
1276,62.08859411878663
1277,32.736948380079134
1278,58.14877301175815
1279,26.735770503427016
1280,65.9304657281259
1281,61.42506938463095
1282,59.039008886278154
1283,35.12363177355298
1284,69.36436158990922
1285,70.67079524685371
1286,48.82601995762572
1287,36.665608232641716
1288,51.35162739012417
1289,63.08752985665064
1290,31.686944874199394
1291,68.670015223027
1292,55.93488545843466
1293,31.71674378445707
1294,48.328921935922544
1295,64.22030639298312
1296,30.518866732469327
1297,33.93638476078674
1298,38.7671959664989
1299,51.485219720159755
1300,51.8235831393374
1301,75.30163103736366
1302,64.57722911037496
1303,64.41270293899507
1304,69.31150107475463
1305,52.01065525522669
1306,63.31186094730701
1307,28.19678506765761
1308,57.28848938054606
1309,34.55042221839308
1310,53.681717153602456
1311,65.93967994106538
1312,69.1050983811858
1313,34.19987435432082
1314,27.219761817610628
1315,28.057442894209764
1316,32.572603249275566
1317,61.110788640359566
1318,30.54731265806206
1319,34.03578381375894
1320,46.9166671625244
1321,31.877413231163228
1322,68.51540088396092
1323,72.68757159358312
1324,37.15090632702073
1325,65.86699329353456
1326,42.506989137675816
1327,26.84261596302885
1328,74.3804132197829
1329,37.65269077907801
1330,66.49845547811135
1331,52.960545092803166
1332,25.10224469730833
1333,46.58618394602046
1334,72.0628273427199
1335,72.23719515471673
1336,74.12483788080525
1337,29.10734603721025
1338,52.79288816564692
1339,60.18246513662429
1340,28.548965664805
1341,31.82758196535691
1342,23.744461171011384
1343,30.776583879743697
1344,26.481127494071686
1345,26.986474115283887
1346,57.03274866359587
1347,29.546202653404475
1348,69.34081683761616
1349,68.04234110417273
1350,35.7144670797437
1351,63.29782583490439
1352,28.407139348473493
1353,75.44062866891801
1354,70.42542275038748
1355,48.59126343701898
1356,67.8916771699879
1357,31.11177988747628
1358,27.44134852528194
1359,37.58678807065114
1360,53.249251013836485
1361,69.09866047996722
